objid ra dec u g r i z redshift
1237667444048527512 194.52229002551 28.0109276736714 18.49895 17.6117 17.38241 17.07198 17.0662 0.06898314
1237667444048527567 194.575873157819 27.8484888933868 18.78283 17.3327 17.03409 16.85532 16.77478 0.02528228
1237667444048527619 194.653129293889 27.8494820627519 19.77178 17.99343 17.25528 16.88105 16.56207 0.02055939
1237667444048527622 194.660772440922 27.9432627341343 20.68418 18.81943 17.67153 17.18553 16.8364 0.156305
1237667444048527663 194.515763380648 27.9338242448471 21.70857 19.24699 17.86002 17.23575 16.77109 0.2611036
1237667444048527937 194.522826632655 28.0035207283862 21.85546 21.80008 20.44262 19.58105 19.256 0.5394618
1237667444048528110 194.565183239405 27.8153064240913 23.81732 22.69563 20.88016 19.82143 19.33438 0.5151761
1237667444048528291 194.645878278535 27.9528795961025 22.55223 21.39898 19.77149 19.01054 18.52256 0.3311888
1237667444048592912 194.721057308511 27.8134255071157 18.11923 16.34464 15.57405 15.19572 14.89244 0.01842033
1237667444048592938 194.73021717755 27.9647019628225 17.79579 16.04914 15.27351 14.88712 14.59222 0.01889264
1237667444048592965 194.727648472068 27.7956168297783 18.80223 17.19507 16.44958 16.08841 15.81959 0.02158206
1237667444048593040 194.813531152701 27.9707257840618 16.95064 15.13483 14.3546 13.94472 13.64875 0.01608296
1237667444048593041 194.804612214003 27.9769750960675 18.54757 16.69668 15.82373 15.39511 15.09033 0.0226222
1237667444048593044 194.817596418355 27.98632581457 20.57037 18.40383 17.30796 16.88488 16.58747 0.1584034
1237667444048593046 194.813044406762 27.9654038670622 21.44999 18.99473 17.67472 17.18949 16.99869 0.2826955
1237667444048593084 194.783101507826 27.8549624534939 17.15058 15.26591 14.44699 14.01003 13.69229 0.02192698
1237667444048593146 194.834056852475 27.8859921072462 17.58059 15.90685 15.17795 14.81943 14.5238 0.02162358
1237667444048593192 194.669716841502 27.8269172277784 18.70497 17.04625 16.3294 15.97721 15.74038 0.02057693
1237667444048593218 194.692141026782 27.8608654871292 19.96004 18.32919 17.66748 17.30231 17.11694 0.02927363
1237667444048593231 194.70576102596 27.9107645873706 20.30918 18.40062 17.31674 16.86427 16.52752 0.157461
1237667444048593271 194.750292314229 27.9674744772106 18.11086 16.35721 15.58996 15.21711 14.94421 0.0277459
1237667444048593276 194.747813236163 27.9345216917715 18.87336 17.23716 16.53375 16.18737 15.95879 0.01917685
1237667444048593307 194.769323781523 27.9109796616107 17.76287 16.01769 15.25224 14.87086 14.5728 0.02136191
1237667444048724347 195.124691616036 27.7702521874978 19.50364 17.963 17.27838 16.95526 16.73085 0.02787676
1237667444048789588 195.233588517065 27.7908522930879 15.71162 13.76123 12.94738 12.45936 12.17013 0.02659411
1237667444048789589 195.225500779437 27.7837036821445 17.514 15.77657 15.05891 14.6958 14.43489 0.02767608
1237667444048789675 195.23304604309 27.8984996053764 18.64964 17.06983 16.38913 16.02503 15.81031 0.02007744
1237667444048789721 195.294604508181 27.8028866551895 17.36533 15.58829 14.8352 14.45075 14.17885 0.02232208
1237667444048789861 195.306789001145 27.9142527008241 18.00526 16.30247 15.56877 15.21116 14.92646 0.01951386
1237667444048790375 195.317665294459 27.8347808533044 23.0044 22.20726 20.34034 19.43762 18.9475 0.5168873
1237667444048855141 195.382517578805 27.8474999818009 16.11596 14.25516 13.45828 13.06023 12.78794 0.01822469
1237667444048855334 195.391025344171 27.9111024469811 18.78778 17.34094 16.71564 16.40465 16.28751 0.02189211
1237667444048855405 195.469393346215 27.8632467871426 21.75366 19.99064 18.50528 17.92765 17.58289 0.2748892
1237667444048855782 195.476573331302 27.8963837883357 24.9084 22.64572 20.9481 19.84982 19.56194 0.5657012
1237667444585398359 194.650068713429 28.2718409479044 18.12814 17.04747 16.61245 16.28326 16.25502 0.0980403
1237667444585398366 194.672055576233 28.2878501697995 22.24083 25.11439 19.08859 17.86673 17.49191 0.2846226
1237667444585463896 194.713294484592 28.248341192319 19.22107 18.10685 17.34734 16.91928 16.64841 0.1665094
1237667444585463989 194.858942666343 28.2875417085115 18.1334 16.53447 15.86397 15.52732 15.27748 0.02667863
1237667444585464012 194.86594564294 28.2300873383932 19.96052 17.95387 17.04014 16.66335 16.32679 0.09924193
1237667444585464035 194.726911306163 28.2229662054454 20.0447 18.33109 17.67385 17.32947 17.07931 0.0236324
1237667444585464050 194.791553426903 28.29213382077 22.81078 20.58593 18.72718 18.04775 17.60222 0.4087487
1237667444585529472 195.012506644687 28.240310295137 18.41486 16.8496 16.23671 15.93908 15.69567 0.0256863
1237667444585529573 194.891797283864 28.3252131987412 21.35987 19.44448 18.05392 17.53445 17.17259 0.2147181
1237667444585529964 194.964000749316 28.3018332773052 26.06028 21.27584 19.44564 18.81074 18.37044 0.3743021
1237667444585595001 195.128196583694 28.3463639435853 16.16825 14.36642 13.57492 13.18975 12.86261 0.01986554
1237667444585595160 195.096225171177 28.2075991766614 18.97182 18.2368 18.12989 17.79123 17.78701 0.06582875
1237667444585595177 195.135268432407 28.2560509187517 19.01409 17.42036 16.71461 16.38325 16.11663 0.02095639
1237667444585595463 195.090719896531 28.3603168366853 23.37648 21.54519 20.6053 19.82687 19.29559 0.6125426
1237667444585660628 195.297446536666 28.3379045701193 20.28913 18.69953 17.60819 17.12275 16.7862 0.2220844
1237665440442024035 194.733756538945 28.4636290234263 17.41294 15.99543 15.55207 15.33723 15.17059 0.01972125
1237665440442089668 194.904027121103 28.4806454949854 19.52833 18.1003 17.27096 16.86325 16.63282 0.1437696
1237665440442155099 195.122311995685 28.4556429066116 19.30199 17.98062 17.37965 16.94968 16.91642 0.02411931
1237665440442155197 195.007640553892 28.4348164267951 18.52795 16.91391 16.20926 15.84761 15.60797 0.02699485
1237665440442155214 195.059537958272 28.4740853803996 24.90556 19.99087 18.38336 17.80632 17.49052 0.3215011
1237667323797504229 194.42398554902 27.7955956441894 21.14324 19.89539 18.95119 18.49937 18.25668 0.2223931
1237667323797504230 194.42763806756 27.796225121449 19.34874 17.74446 17.11362 16.76693 16.5463 0.0852538
1237667323797504242 194.442321583045 27.7570277755782 17.3373 15.61858 14.86883 14.51494 14.24578 0.02044867
1237667323797569619 194.471376039308 27.7073062909143 18.6972 17.07985 16.34026 15.97815 15.72174 0.02151302
1237667323797569656 194.491762739357 27.6915511771399 24.09748 22.08834 20.75004 19.63742 19.07907 6.663944e-05
1237667323797569682 194.514366799152 27.6333046307969 18.49404 16.51386 15.60968 15.18123 14.86863 0.06803119
1237667323797635307 194.772062118366 27.6444041318947 15.78866 14.69963 14.3131 14.10014 13.96513 0.01812557
1237667323797635350 194.67745535388 27.7604951968768 18.43372 17.13348 16.89045 16.73953 16.71002 1.33926
1237667323797635366 194.684650098315 27.7502737190177 22.9555 20.1515 18.37438 17.76291 17.37261 0.3252177
1237667323797635367 194.685764653831 27.7494966110325 25.34377 20.4377 18.71113 18.12344 17.77029 0.324609
1237667323797635368 194.689761122127 27.7538787616747 18.77155 17.3791 16.69904 16.35504 16.13082 0.02209566
1237667323797700671 194.853878183161 27.7388318646947 17.63632 15.85404 15.05484 14.65064 14.35853 0.02011746
1237667323797700807 194.907624197174 27.776823858781 17.73292 16.13291 15.41132 15.06861 14.82254 0.0226934
1237667323797766175 195.026050706703 27.6852929909127 17.8588 16.15008 15.36422 14.98593 14.70729 0.02516739
1237667323797766246 195.006213690427 27.7312628497793 18.68675 17.17489 16.5204 16.19956 15.99172 0.02691501
1237667323797766274 195.010186387704 27.6128374953823 19.09804 17.99366 17.49278 17.17193 17.10111 0.1127369
1237667323797766293 195.052557038254 27.7382809958423 24.83644 22.45645 20.86348 19.92811 19.51351 0.5139832
1237667323797766325 195.093244807431 27.6235520810262 18.58367 16.96885 16.23865 15.88159 15.64252 0.02535635
1237667323797766681 195.029155555196 27.6183134538402 23.30041 22.73324 21.38874 20.01615 19.42102 0.7426766
1237667323797766756 195.061508650193 27.6591184051472 23.71858 21.69613 19.80944 19.19744 18.73577 0.3798571
1237667323797766839 195.083258820731 27.6310025140032 25.04392 21.93896 20.23322 19.30982 18.90283 0.5144765
1237667323797831772 195.212900709628 27.7429850716198 19.12906 17.49858 16.79528 16.47261 16.29415 0.02713366
1237667323797832143 195.168364886302 27.6526635241087 23.20777 20.57921 18.78795 18.18936 17.85284 0.3839551
1237667323797897335 195.365769203204 27.6932337314453 21.29632 19.04718 17.69954 17.18364 16.85679 0.2131834
1237667323797897450 195.301258627521 27.6462486143493 23.1104 21.65055 20.00414 19.11515 18.62116 0.5160313
1237667323797897519 195.39514010026 27.6676041224151 20.59521 19.7057 18.56555 18.14699 17.77417 0.2743402
1237667324334375054 194.401851094614 28.0770428273164 18.36918 16.561 15.8541 15.494 15.23847 0.0224864
1237667324334375644 194.45556101974 28.22005247191 22.40183 20.72239 19.56594 18.95115 18.54189 0.4168962
1237667324334440523 194.651452952531 28.1137335902976 16.83227 14.95898 14.15214 13.73848 13.42058 0.02269549
1237667324334440636 194.590439503774 28.148753062807 17.19646 15.29681 14.51587 14.12329 13.83342 0.02627785
1237667324334440637 194.592319579956 28.1521335873633 17.77816 15.95863 15.19292 14.80704 14.5346 0.02227376
1237667324334441002 194.547535991038 28.0536242171899 24.15203 22.14893 20.40803 19.30953 18.91907 -5.390515e-05
1237667324334506008 194.766250205017 28.123698065246 15.98393 14.01054 13.17058 12.74074 12.47249 0.0264517
1237667324334506010 194.758627008099 28.1156649644414 16.50936 15.55708 15.1328 14.84731 14.65287 0.03141021
1237667324334506149 194.807989081336 28.076243314927 16.50253 14.82917 14.09844 13.70953 13.45736 0.0260466
1237667324334506253 194.683962832877 28.0489631512732 20.03438 18.21066 17.55451 17.20229 16.9656 0.0295911
1237667324334506284 194.722663592375 28.1260675339985 17.77933 15.94528 15.15474 14.76233 14.48031 0.02337744
1237667324334506291 194.711750022501 28.0069935409354 20.11511 18.50638 17.81535 17.45576 17.21736 0.02490416
1237667324334506325 194.789426222052 28.0409320923093 18.85246 17.05388 16.28873 15.901 15.61143 0.02404518
1237667324334506526 194.683780232926 28.1759558849978 22.4443 22.10573 20.38311 19.51343 19.15662 0.4603217
1237667324334506544 194.692443792754 28.1694868620202 22.92592 21.8763 20.04788 19.24089 18.84507 0.4605271
1237667324334506659 194.735084260807 28.1371124192033 23.74867 22.00519 20.3811 19.40138 19.00036 0.5756591
1237667324334571534 194.832832445261 28.0842960051778 16.34787 14.31011 13.46193 13.07875 12.79139 0.01527688
1237667324334571808 194.919870161593 28.1851687008126 19.64623 17.79384 16.81935 16.35803 15.97213 0.09900902
1237667324334571816 194.919697518599 28.1446092016339 20.03806 18.3702 17.66162 17.29202 17.06267 0.02564753
1237667324334571835 194.959522741103 28.1443742590348 18.74528 17.18441 16.49611 16.15265 15.8931 0.0226042
1237667324334571849 194.979546852785 28.128356497362 17.67762 15.85575 15.06595 14.6659 14.35653 0.02523349
1237667324334572065 194.90041800634 28.1837868857258 27.16195 21.89682 20.36477 18.99369 18.51002 0.6337104
1237667324334637213 195.128978889465 28.1083941328065 19.46225 17.90301 17.22421 16.85527 16.63794 0.01728046
1237667324334637285 195.037977555816 28.1703924465315 17.44305 15.47676 14.7029 14.28326 14.03902 0.02252319
1237667324334637356 195.077274098082 28.097154330313 19.1459 17.3939 16.70113 16.34504 16.08402 0.02608
1237667324334637789 195.117187500661 28.0696877674929 24.58132 20.98598 19.22764 18.55194 18.15511 0.3913586
1237667324334702622 195.17813249119 27.9712623667623 16.56101 14.72975 13.9298 13.5151 13.21418 0.02125549
1237667324334702866 195.171635652479 28.0451195501521 19.76212 18.06282 17.33548 16.98442 16.70017 0.02876968
1237667324334702963 195.289310064463 28.0331184267429 18.56248 16.84314 16.10254 15.73207 15.46526 0.02342906
1237667324334702972 195.306931874893 28.0831231830258 19.23123 17.62555 16.92981 16.56896 16.36927 0.01937423
1237667324334702990 195.329407259813 28.1281384638048 19.12488 17.55535 16.87344 16.53245 16.27992 0.0227095
1237667324334768325 195.333292131617 27.9610156492756 19.77022 18.24939 17.586 17.2477 16.98318 0.02626503
1237667324334768346 195.363104188516 27.9991958904263 18.2871 16.40483 15.61084 15.19666 14.8596 0.025495
1237667324334768427 195.474445104394 28.0625691078576 22.02025 21.10549 19.37759 18.71999 18.36516 0.3889106
1237667324334768664 195.373592294966 27.9641445100709 24.08007 21.85939 20.32719 19.40147 18.98531 0.5363328
1237667324334768944 195.501778994733 28.1266958139698 22.86037 22.30916 20.31594 19.32023 18.80632 0.5151933
1237667324334768953 195.503285027539 28.0872230502263 22.35373 21.76608 20.95382 20.00199 19.55706 0.6803564
1237667443511722196 194.66587234839 27.5488733249293 23.90223 21.51499 20.03591 19.1129 18.55767 0.5130105
1237667443511722632 194.732700343914 27.49122854116 21.88462 21.22503 20.35204 19.31766 18.69379 0.6844038
1237667443511853142 195.046027977086 27.4807763085296 20.48822 18.49849 17.33768 16.8165 16.40994 0.1568877
1237667443511853233 195.139784235744 27.5041237805431 17.10168 16.36216 16.11712 16.0235 15.89773 0.01860821
1237667444048461861 194.450278214015 27.8830574779397 16.83003 15.06331 14.29942 13.91587 13.62766 0.01953211
1237667444048461906 194.462155106112 27.8460022285049 21.45115 18.71232 17.43608 16.89136 16.51529 0.190468
1237667444048527520 194.547630263967 27.9399482830649 18.4489 16.78122 16.05836 15.68917 15.44268 0.02838481
1237667444048527527 194.546304173191 27.8602644988527 19.62561 18.0745 17.34444 16.97582 16.67889 0.02335937
1237667444048527531 194.548547783807 27.893662087228 20.09799 18.31932 17.56337 17.1682 16.89022 0.01914904
1237667444048527560 194.568409941393 27.8270273851408 19.03454 17.14435 16.23318 15.75143 15.43495 0.08537144
1237667444048527574 194.59163731932 27.8922832893614 18.49506 16.7664 16.02466 15.64814 15.35808 0.02435052
1237667444048527579 194.592827291551 27.8847775027184 19.30032 17.763 17.10929 16.77031 16.49916 0.01453775
1237667444048527588 194.620399711011 27.8148033661667 18.8316 17.57853 17.01508 16.63387 16.42286 0.084577
1237667444048527614 194.662268718811 27.9538686728512 18.94499 17.28002 16.60296 16.25169 15.98018 0.0199885
1237667444048527629 194.658997020858 27.8225827616349 19.02725 17.72524 17.34412 17.11535 17.04778 0.01798755
1237667444048527635 194.669748321908 27.9204146430503 19.74126 18.13867 17.18565 16.7423 16.44943 0.1672873
1237667444048527978 194.533711880485 28.0088151468855 24.32207 21.29396 19.75968 18.96888 18.53599 0.419294
1237667444048592990 194.775094407981 27.9966984322518 16.8838 14.98997 14.1752 13.76719 13.48373 0.02557481
1237667444048593184 194.67465985614 27.9221740781674 20.57492 18.6006 17.47591 17.02058 16.64844 0.1590282
1237667444048593198 194.689411125568 27.8799578696485 20.00197 18.38688 17.66625 17.34173 17.11739 0.0282389
1237667444048593228 194.711489201048 27.9955465834497 19.52582 17.93322 17.20323 16.881 16.67477 0.02235485
1237667444048593262 194.735868153206 27.8219846215155 18.60806 17.28269 16.65305 16.33567 16.12188 0.02904657
1237667444048593305 194.767306783762 27.9591405789676 18.54392 16.72718 15.94301 15.55823 15.25958 0.02345661
1237667444048593318 194.769418454437 27.7918194210045 19.41768 18.28384 17.68362 17.27081 17.06616 0.08465365
1237667444048593321 194.787813445597 27.8975520827008 19.1016 17.57531 16.83116 16.45897 16.19928 0.02615086
1237667444048593330 194.79016624036 27.8673926775119 18.76187 17.04307 16.28749 15.91242 15.63461 0.02305771
1237667444048593338 194.810920125601 27.8955907213647 19.77842 18.08449 17.31917 16.94157 16.65337 0.02137562
1237667444048593360 194.83214784092 27.9735003045045 19.02406 17.47196 16.77406 16.41721 16.25557 0.02412798
1237667444048593416 194.791617300124 27.8872759673932 21.70888 19.42127 17.87696 17.30939 16.91142 0.2842142
1237667444048593889 194.779451373582 27.9515869314409 23.60857 21.40176 19.76492 18.81838 18.2979 0.5169128
1237667444048593944 194.800977595352 27.9226309113905 23.05385 21.46618 19.68723 18.63767 18.15355 0.515407
1237667444048658438 194.839030958698 27.8665654743355 23.4486 23.11132 21.03776 19.9115 19.52413 0.5157768
1237667444048658449 194.84425538409 27.8968728069097 17.68876 15.98286 15.20712 14.82565 14.59271 0.01718794
1237667444048658450 194.847550099666 27.9195655328645 20.32158 18.52287 17.65756 17.3171 17.03244 0.02311007
1237667444048658454 194.839610260112 27.8989975012378 23.93659 21.32521 19.58263 18.40401 17.97949 0.647422
1237667444048658609 194.872525677541 27.8501566126505 17.16924 15.28307 14.43639 14.00039 13.72991 0.02264451
1237667444048658616 194.878434436965 27.8842072032467 16.71871 14.90006 14.09708 13.70045 13.39119 0.01570999
1237667444048658617 194.887209296237 27.8842797268548 24.40346 22.36519 20.49908 19.70814 19.26744 0.4609638
1237667444048658683 194.942174104116 27.8572277829228 17.36058 15.60594 14.81971 14.45253 14.17544 0.02698871
1237667444048658757 194.863772844755 27.7850525470332 19.19113 17.50492 16.78879 16.43806 16.15643 0.02195326
1237667444048658763 194.882884243555 27.8612970299882 19.24175 17.68602 16.97915 16.64637 16.40629 0.01554677
1237667444048658766 194.877704538607 27.7914241312377 18.01882 16.34221 15.57619 15.21021 14.93046 0.02591176
1237667444048658774 194.897020513272 27.8636306959396 18.93044 17.26008 16.52156 16.17995 15.92107 0.02098727
1237667444048658776 194.904040805501 27.8258040958428 18.57144 16.94903 16.2226 15.86418 15.59269 0.02086743
1237667444048658791 194.917094101736 27.8549371488633 18.34399 16.48263 15.71842 15.3391 15.06387 0.01267187
1237667444048658793 194.914488556714 27.8545984224799 18.26009 16.85169 16.19441 15.88418 15.78627 0.03134233
1237667444048658805 194.934218759064 27.8676781477614 18.71951 17.17581 16.45364 16.10726 15.83935 0.02080937
1237667444048658843 194.962503395722 27.8329509055192 18.80699 17.1495 16.40223 16.04786 15.77363 0.02634456
1237667444048658844 194.960357363536 27.8287024967279 24.08761 21.25801 19.50051 18.48012 18.11076 0.5152976
1237667444048658870 194.97859772422 27.7960003687524 18.48148 16.80994 16.07125 15.70707 15.45016 0.02750633
1237667444048659099 194.888378398906 27.8107836608344 23.13887 21.10867 20.51283 19.77674 19.51293 0.6556439
1237667444048659236 194.974467858985 27.8671717125048 22.39014 21.4585 20.52076 19.66259 19.2861 0.6348819
1237667444048659341 194.858735756331 27.7951607701118 22.72539 22.35569 20.55264 19.5971 19.18227 0.5202298
1237667444048723985 195.075399894741 27.9565732904533 17.26337 15.41986 14.64555 14.25042 13.97796 0.02124036
1237667444048723991 195.078230373071 27.9370369813882 17.79453 16.10835 15.44004 15.09211 14.85874 0.01761597
1237667444048724086 195.022925088909 27.8075946827929 17.45842 15.50841 14.73891 14.33246 14.03118 0.021926
1237667444048724108 195.038092828669 27.8664772173123 17.25395 15.92323 15.47515 15.25012 15.01966 0.017733
1237667444048724109 195.042653285216 27.8639484869088 18.18785 16.52403 15.93723 15.6403 15.40643 0.03311475
1237667444048724118 195.116532595926 27.9559693891281 17.65509 15.8386 15.07857 14.70368 14.40009 0.02336195
1237667444048724135 195.165671449554 27.9239337979624 16.64083 14.76894 14.01345 13.58688 13.2884 0.02501526
1237667444048724176 195.17848226925 27.9630831816693 17.29992 15.47424 14.7196 14.33296 14.03992 0.02809328
1237667444048724247 195.026210130813 27.7757641291658 17.30174 15.45994 14.70037 14.30165 14.01007 0.02060787
1237667444048724248 195.033580108387 27.7733181089521 18.49705 17.1547 16.89772 16.72731 16.63543 0.02892486
1237667444048724270 195.056810806165 27.8671768345062 18.51865 16.85977 16.13733 15.77353 15.54597 0.02468401
1237667444048724279 195.052609370329 27.7818205443447 17.86503 16.16991 15.489 15.13841 14.89592 0.02337322
1237667444048724291 195.077385668879 27.8155227086075 18.72937 16.9494 16.23274 15.90695 15.6581 0.01788985
1237667444048724292 195.075311056388 27.8163698350192 26.52779 20.08148 18.77851 17.3244 16.51594 -3.581898e-05
1237667444048724298 195.084039939201 27.8434940042567 19.14049 17.58034 16.89627 16.54598 16.32455 0.02624773
1237667444048724303 195.090288072806 27.8985384931652 19.00056 17.33656 16.6483 16.31091 16.04979 0.01625898
1237667444048724320 195.103425846098 27.9266217161034 18.66323 17.21554 16.5515 16.21543 15.95043 0.02652961
1237667444048724328 195.1182936418 27.9723909635736 17.40042 15.5324 14.80393 14.43889 14.15676 0.0257351
1237667444048724349 195.143447733498 27.9346919894536 19.02162 17.39121 16.6987 16.42503 16.16378 0.02923246
1237667444048724352 195.147592506027 27.9427442884862 18.98705 17.39641 16.70932 16.41291 16.20306 0.02325009
1237667444048724355 195.1390204158 27.8242445429065 18.06081 16.42698 15.80813 15.49631 15.27099 0.02734583
1237667444048724362 195.135483607221 27.7661419021418 17.93314 16.13814 15.40846 15.02367 14.73187 0.02225512
1237667444048724366 195.17153840024 27.8950002001167 18.5653 17.13742 16.52538 16.1542 15.91778 0.0609777
1237667444048724378 195.075370235572 27.7851562476348 24.58934 19.75081 18.25847 17.70603 17.3886 0.2783461
1237667444048724379 195.07313677204 27.7844202992615 19.04902 17.5081 16.85357 16.51737 16.29462 0.0232499
1237667444048724694 195.107470483243 27.8987548794266 22.24938 22.21861 20.44874 19.47258 19.0445 0.5813802
1237667444048724824 195.16442333636 27.896544312285 21.09294 20.76413 19.62892 18.8643 18.36253 0.6113314
1237667444048789553 195.203223854889 27.823851914405 25.58131 21.4071 19.48938 18.67737 18.28965 0.4369846
1237667444048789602 195.218753700599 27.8049599468605 20.35645 18.41306 17.70195 17.34931 17.17429 0.02278867
1237667444048789674 195.246910587609 27.8998161950593 17.03921 15.23117 14.46072 14.07426 13.79398 0.02297997
1237667444048789704 195.270102555403 27.8917442083786 18.79287 17.23166 16.52084 16.14865 15.8802 0.01935512
1237667444048789720 195.288477289113 27.8183039495412 17.42597 15.65238 14.89782 14.53037 14.27139 0.01974897
1237667444048789764 195.323315704104 27.8090710509246 16.30974 14.46131 13.66054 13.23502 12.95748 0.02435044
1237667444048789766 195.312123467329 27.8144950710601 24.92495 22.25025 20.64051 19.70732 19.49493 0.5154509
1237667444048789811 195.197519469937 27.9221565701852 17.61603 15.85735 15.08665 14.70226 14.42974 0.02857454
1237667444048789817 195.189103701762 27.8354893030589 19.19542 17.6108 16.90508 16.56379 16.33274 0.02927293
1237667444048789881 195.330494523201 27.8604556416581 18.7363 17.43574 17.01504 16.78968 16.63726 0.02741085
1237667444048789885 195.329154850683 27.7929858576182 19.03623 18.24781 18.02543 17.74048 17.79416 0.08886222
1237667444048790208 195.249949816241 27.8370015981426 22.66239 21.54025 20.45209 19.57492 19.30413 0.5392274
1237667444048855053 195.358850418434 27.8859729562161 15.50047 13.5844 12.71182 12.29626 11.99828 0.018252
1237667444048855082 195.374923740914 27.8766280284143 22.18779 20.21817 19.43799 18.38391 18.1397 0.5180548
1237667444048855143 195.367289140618 27.851826459505 18.31562 18.22381 17.9672 17.76062 17.76732 0.242304
1237667444048855252 195.45925579713 27.8935444677801 17.12726 15.31457 14.51535 14.12145 13.80558 0.02518096
1237667444048855291 195.500588296413 27.7827129108501 16.86115 15.37493 14.90571 14.66898 14.48319 0.02374067
1237667444048855293 195.499763091907 27.7840874211373 22.91866 22.45925 20.25583 19.39093 20.15436 0.2556219
1237667444048855313 195.368602969619 27.9265439826451 18.99097 17.40977 16.7068 16.36063 16.11565 0.02510528
1237667444048855377 195.428649239663 27.7475629425889 18.07942 17.07091 16.67542 16.43595 16.26155 0.0354218
1237667444048855452 195.417422022898 27.7906223241481 21.51386 21.1502 20.19075 19.45784 18.97765 0.5662146
1237667444048855485 195.49008324121 27.8523535781564 21.89752 21.33339 20.36678 19.49831 18.95739 0.5652972
1237667444048855593 195.38245369883 27.918971801367 23.45466 22.04612 20.61416 19.76808 19.52612 0.5157644
1237667444048855874 195.493740324748 27.7630895808463 22.5772 21.65369 20.50214 19.6718 19.25087 0.5383705
1237667444048856053 195.47177920587 27.7990990798986 22.25698 22.58088 20.92492 19.51606 19.11039 0.6761633
1237667444585333458 194.4661802126 28.2483139455039 24.74499 21.58922 19.96037 19.18467 18.71377 0.445495
1237667444585398361 194.68293909853 28.2826715413198 18.96346 17.1507 16.35448 16.01237 15.80816 0.02544682
1237667444585398365 194.598762418163 28.3288056602287 21.9301 17.61975 16.85174 16.48771 18.90207 0.02729973
1237667444585398452 194.634529038702 28.3779720647816 18.91058 17.5532 17.18086 16.98931 16.8148 0.01961964
1237667444585398462 194.628987709764 28.2336221815327 18.15815 16.67622 15.98595 15.6296 15.38422 0.02429386
1237667444585398503 194.65605299275 28.2221074815123 23.79015 22.53527 20.59034 19.66162 19.14671 0.4606079
1237667444585398670 194.578799445194 28.3456848621805 22.58852 21.84847 20.60632 19.63449 19.24289 0.5251811
1237667444585398686 194.591645459856 28.3760425712722 22.13141 21.35239 20.47673 19.63858 19.1128 0.7385513
1237667444585398734 194.610528566021 28.3643778147741 24.82928 22.62445 21.18094 20.1555 19.54672 0.5262987
1237667444585398762 194.618833197148 28.3661782885699 23.6045 22.32933 20.67457 19.70627 19.4385 0.5259227
1237667444585463852 194.757544806613 28.2253562793325 16.64307 14.83643 14.01323 13.57534 13.25101 0.02675356
1237667444585463914 194.720641268143 28.2338266233553 19.38689 17.88291 17.19398 16.83442 16.57788 0.020241
1237667444585463957 194.81243446209 28.2510179387348 17.67911 16.33323 16.05257 15.85681 15.7491 0.02480188
1237667444585463977 194.85051593082 28.3472005269464 18.58015 17.0847 16.34249 15.86003 15.53761 0.06770805
1237667444585464229 194.725260723125 28.2977112300785 22.83233 21.78577 20.40528 19.8516 19.46365 0.3816773
1237667444585464245 194.723206665035 28.2889886435914 19.34335 17.86364 17.20823 16.88359 16.68181 0.02616505
1237667444585529470 194.99061114209 28.2466640041295 16.07481 14.18206 13.33568 12.96296 12.64011 0.02237232
1237667444585529598 194.944099575526 28.2749663021502 20.3762 18.34207 17.50548 17.12589 16.82811 0.090958
1237667444585529669 194.88767597227 28.274902514079 23.89271 21.06422 19.22218 18.60934 18.14178 0.3790642
1237667444585595093 195.217014273844 28.366127460983 16.25221 14.43731 13.63478 13.25985 12.93827 0.02547665
1237667444585595157 195.092451593453 28.2470906237092 19.26687 17.62037 16.88378 16.5348 16.25708 0.02508161
1237667444585595199 195.178356074481 28.3029264244289 18.54669 17.38361 16.75604 16.40146 16.12464 0.09643766
1237667444585595207 195.183036893672 28.1922284074091 20.86643 18.87619 17.61414 17.1476 16.78706 0.1895842
1237667444585595577 195.124081958475 28.2039656914066 25.34077 22.98652 21.2423 20.24999 19.85287 0.5491276
1237667444585595642 195.162302033336 28.2229410983209 23.72784 22.30969 20.84862 19.78629 19.61399 0.5489599
1237667444585660537 195.28764464025 28.3597822943874 17.39218 15.78957 15.09277 14.74303 14.44789 0.02301273
1237667444585660566 195.326873138008 28.1723722640512 19.99861 18.46539 17.66154 17.1514 16.77592 0.08518298
1237667444585660624 195.235378097904 28.2805446383887 23.36578 20.41 18.6628 18.0284 17.58678 0.3679965
1237667444585725994 195.453550951955 28.1719483318413 18.25923 16.57141 15.87029 15.53859 15.29475 0.02541527
1237667444585726083 195.41286687426 28.2458768131876 18.63139 17.19608 16.56249 16.26174 16.03108 0.02533837
1237667444585726096 195.430341048402 28.2977865857377 19.7094 18.1617 17.49367 17.16933 16.90554 0.02565928
1237667444585726117 195.434065646134 28.214359010975 18.78984 17.16603 16.42731 16.07814 15.77717 0.02610355
1237667444585726121 195.436836083182 28.1922556999155 19.30268 19.14954 18.77089 18.51732 18.03381 0.3718939
1237667444585726145 195.475491896295 28.1939772459042 18.43508 16.97337 16.19467 15.77233 15.4268 0.09613795
1237667444585726294 195.457961688612 28.1809793584312 24.36122 21.85896 20.16343 19.10029 18.70904 0.5134565
objid ra dec u g r i z redshift
1237667735041474586 174.465146976111 21.9742209592027 16.47892 14.58999 13.77188 13.35248 13.08658 0.03025804
1237667735041474587 174.474096574169 21.9810624091612 16.41131 14.81858 13.13328 12.50897 12.08907 0.02906394
